FS, mark KELSO, Face=0x26, #38, 
QB2, alex VAN PELT, Face=0x22, #10, 
RB1, thurman THOMAS, Face=0x83, #34, 
RB2, darick HOLMES, Face=0xa5, #44, 
RB3, carwell GARDNER, Face=0x8b, #35, 
RB4, steve TASKER, Face=0x2a, #89, 
WR1, bill BROOKS, Face=0x81, #80, 
WR2, russell COPELAND, Face=0x94, #85, 
WR3, andre REED, Face=0xb6, #83, 
WR4, justin ARMOUR, Face=0x9a, #81, 
TE1, lonnie JOHNSON, Face=0xb7, #84, 
TE2, tony CLINE, Face=0x50, #88, 
C, kent HULL, Face=0x1e, #67, 
LG, ruben BROWN, Face=0x7, #79, 
RG, jerry OSTROSKI, Face=0x24, #60, 
LT, john FINA, Face=0x48, #70, 
RT, glenn PARKER, Face=0x88, #74, 
RE, phil HANSEN, Face=0xb, #90, 
NT, ted WASHINGTON, Face=0xac, #92, 
LE, bruce SMITH, Face=0x88, #78, 
ROLB, bryce PAUP, Face=0x2f, #95, 
RILB, monty BROWN, Face=0xad, #96, 
LILB, c. BENNETT, Face=0x82, #97, 
LOLB, sam ROGERS, Face=0x9e, #59, 
RCB, thomas SMITH, Face=0x84, #28, 
LCB, matt DARBY, Face=0xc3, #43, 
FS, henry JONES, Face=0x2a, #20, 
SS, kurt SCHULZ, Face=0x26, #24, 
K, steve CHRISTIE, Face=0x29, #2, 
P, chris MOHR, Face=0x20, #9, 
TEAM=colts
QB1, jim HARBAUGH, Face=0x4, #4, 
QB2, craig ERICKSON, Face=0x3, #7, 
RB1, roosevelt POTTS, Face=0xc0, #42, 
RB2, marshall FAULK, Face=0x96, #28, 
RB3, lamont WARREN, Face=0x96, #21, 
RB4, zack CROCKETT, Face=0xc6, #32, 
WR1, sean DAWKINS, Face=0x9f, #87, 
WR2, floyd TURNER, Face=0x9a, #88, 
WR3, aaron BAILEY, Face=0xbd, #80, 
WR4, flipper ANDERSON, Face=0x8b, #84, 
TE1, ken DILGER, Face=0xe, #85, 
TE2, marcus POLLARD, Face=0xae, #81, 
C, kirk LOWDERMILK, Face=0xaf, #63, 
LG, randy DIXON, Face=0x95, #69, 
RG, joe STAYSNIAK, Face=0x27, #79, 
LT, will WOLFORD, Face=0xc1, #66, 
RT, jason MATHEWS, Face=0x7, #67, 
RE, tony MCCOY, Face=0x8a, #94, 
NT, tony SIRAGUSA, Face=0x1b, #98, 
LE, tony BENNETT, Face=0x87, #56, 
ROLB, trev ALBERTS, Face=0x26, #51, 
RILB, stephen GRANT, Face=0x31, #59, 
LILB, jeff HERROD, Face=0x88, #54, 
LOLB, quentin CORYATT, Face=0x84, #55, 
RCB, ray BUCHANAN, Face=0x85, #34, 
LCB, ashley AMBROSE, Face=0x83, #33, 
FS, eugene DANIEL, Face=0x37, #38, 
SS, jason BELSER, Face=0xa1, #29, 
K, cary BLANCHARD, Face=0x10, #14, 
P, chris GARDOCKI, Face=0x40, #17, 
TEAM=dolphins
QB1, dan MARINO, Face=0x6, #13, 
QB2, bernie KOSER, Face=0x10, #19, 
RB1, bernie PARMALEE, Face=0x8d, #30, 
RB2, terry KIRBY, Face=0x85, #42, 
RB3, keith BYARS, Face=0x8f, #41, 
RB4, irving SPIKES, Face=0x8e, #40, 
WR1, irving FRYAR, Face=0xaa, #80, 
WR2, o.j. MCDUFFIE, Face=0x84, #81, 
WR3, gary CLARK, Face=0xb3, #84, 
WR4, kirby DAR DAR, Face=0xa1, #85, 
TE1, eric GREEN, Face=0xc0, #86, 
TE2, ronnie WILLIAMS, Face=0xc0, #85, 
C, tim RUDDY, Face=0x2a, #61, 
LG, keith SIMS, Face=0xbf, #69, 
RG, chris GRAY, Face=0x93, #62, 
LT, richmond WEBB, Face=0x9c, #78, 
RT, ron HELLER, Face=0x1e, #73, 
RE, jeff CROSS, Face=0x82, #91, 
NT, marco COLEMAN, Face=0xc2, #90, 
LE, trace ARMSTRONG, Face=0x34, #93, 
ROLB, bryan COX, Face=0xb2, #51, 
RILB, aubrey BEAVERS, Face=0xb1, #93, 
LILB, dwight HOLLIER, Face=0x32, #50, 
LOLB, chris SINGLETON, Face=0x86, #55, 
RCB, troy VINCENT, Face=0x88, #23, 
LCB, j.b. BROWN, Face=0xa4, #37, 
FS, gene ATKINS, Face=0x44, #28, 
SS, louis OLIVER, Face=0x92, #25, 
K, pete STOYANOVICH, Face=0x18, #10, 
P, john KIDD, Face=0x40, #10, 
TEAM=patriots
QB1, drew BLEDSOE, Face=0x33, #11, 
QB2, scott ZOLAK, Face=0x7, #16, 
RB1, david MEGGETT, Face=0xb0, #22, 
RB2, curtis MARTIN, Face=0x92, #28, 
RB3, sam GASH, Face=0xc3, #33, 
RB4, corey CROOM, Face=0xa7, #26, 
WR1, vincent BRISBY, Face=0xd0, #82, 
WR2, will MOORE, Face=0x91, #83, 
WR3, troy BROWN, Face=0x8e, #80, 
WR4, kevin LEE, Face=0x36, #86, 
TE1, ben COATES, Face=0x9a, #87, 
TE2, david FRISCH, Face=0xb0, #88, 
C, dave WOHLABAUGH, Face=0x43, #64, 
LG, william ROBERTS, Face=0x44, #76, 
RG, todd RUCCI, Face=0xaf, #71, 
LT, bruce ARMSTRONG, Face=0x80, #78, 
RT, max LANE, Face=0x32, #68, 
RE, tim ROBERTS, Face=0xa1, #94, 
NT, mike JONES, Face=0xc6, #96, 
LE, ferric COLLONS, Face=0x92, #92, 
ROLB, willie MCGINEST, Face=0x85, #55, 
RILB, vincent BROWN, Face=0xc2, #59, 
LILB, ted JOHNSON, Face=0x24, #52, 
LOLB, chris SLADE, Face=0xa4, #53, 
RCB, ricky REYNOLDS, Face=0xc4, #29, 
LCB, ty LAW, Face=0xa3, #24, 
FS, maurice HURST, Face=0x26, #37, 
SS, myron GUYTON, Face=0xa1, #29, 
K, matt BAHR, Face=0x20, #9, 
P, bryan WAGNER, Face=0x15, #9, 
TEAM=jets
QB1, boomer ESIASON, Face=0xc, #7, 
QB2, bubby BRISTER, Face=0x9, #6, 
RB1, adrian MURRELL, Face=0xaa, #29, 
RB2, brad BAXTER, Face=0x90, #30, 
RB3, ron MOORE, Face=0xab, #33, 
RB4, richie ANDERSON, Face=0x8b, #20, 
WR1, charles WILSON, Face=0x86, #84, 
WR2, wayne CHREBET, Face=0x50, #80, 
WR3, ryan YARBOROUGH, Face=0xad, #87, 
WR4, fred BAXTER, Face=0xb0, #84, 
TE1, johnny MITCHELL, Face=0x98, #86, 
TE2, kyle BRADY, Face=0x42, #81, 
C, cal DIXON, Face=0x1d, #52, 
LG, roger DUFFY, Face=0x41, #62, 
RG, carlton HASELRIG, Face=0x3d, #66, 
LT, matt WILLIG, Face=0x33, #77, 
RT, james BROWN, Face=0x2a, #76, 
RE, hugh DOUGLAS, Face=0xc8, #99, 
NT, matt BROCK, Face=0x48, #94, 
LE, m. WASHINGTON, Face=0x8f, #97, 
ROLB, bobby HOUSTON, Face=0x9a, #58, 
RILB, kyle CLIFTON, Face=0x10, #59, 
LILB, marvin JONES, Face=0xc0, #55, 
LOLB, mo LEWIS, Face=0x82, #57, 
RCB, aaron GLENN, Face=0xb2, #31, 
LCB, otis SMITH, Face=0xc4, #45, 
FS, victor GREEN, Face=0x23, #21, 
SS, lonnie YOUNG, Face=0x8f, #43, 
K, nick LOWERY, Face=0x36, #8, 
P, brian HANSEN, Face=0x2e, #11, 
TEAM=bengals
QB1, jeff BLAKE, Face=0x92, #8, 
QB2, david KLINGLER, Face=0x34, #7, 
RB1, harold GREEN, Face=0xa3, #28, 
RB2, eric BIENIEMY, Face=0x80, #21, 
RB3, jeff COTHRAN, Face=0xc5, #30, 
RB4, james JOSEPH, Face=0xab, #36, 
WR1, darnay SCOTT, Face=0x91, #86, 
WR2, carl PICKENS, Face=0xc1, #81, 
WR3, david DUNN, Face=0x91, #83, 
WR4, jeff QUERY, Face=0x12, #85, 
TE1, tony MCGEE, Face=0xc9, #82, 
TE2, troy SADOWSKI, Face=0x18, #46, 
C, darrick BRILZ, Face=0x41, #64, 
LG, scott BRUMFIELD, Face=0x1e, #75, 
RG, todd KALIS, Face=0x48, #62, 
LT, kevin SARGENT, Face=0xb, #78, 
RT, joe WALTER, Face=0x4b, #63, 
RE, john COPELAND, Face=0xa0, #92, 
NT, dan WILKINSON, Face=0x86, #95, 
LE, artie SMITH, Face=0x43, #69, 
ROLB, james FRANCIS, Face=0xc0, #50, 
RILB, steve TOVER, Face=0x96, #59, 
LILB, andre COLLINS, Face=0xcb, #55, 
LOLB, rico MCDONALD, Face=0x8f, #51, 
RCB, sam SHADE, Face=0xc6, #29, 
LCB, corey SAWYER, Face=0xaa, #24, 
FS, bracey WALKER, Face=0x49, #27, 
SS, darryl WILLIAMS, Face=0x8a, #31, 
K, doug PELFREY, Face=0x20, #9, 
P, lee JOHNSON, Face=0x11, #11, 
TEAM=browns
QB1, vinny TESTAVERDE, Face=0x23, #12, 
QB2, eric ZEIER, Face=0x46, #15, 
RB1, leroy HOARD, Face=0x88, #33, 
RB2, earnest BYNER, Face=0xa2, #22, 
RB3, lorenzo WHITE, Face=0xbf, #44, 
RB4, earnest HUNTER, Face=0x8c, #23, 
WR1, keenan MCCARDELL, Face=0xa9, #87, 
WR2, andre RISON, Face=0xb8, #80, 
WR3, michael JACKSON, Face=0xc2, #81, 
WR4, d. ALEXANDER, Face=0xa1, #82, 
TE1, brian KINCHEN, Face=0x41, #88, 
TE2, walter REEVES, Face=0xc6, #89, 
C, steve EVERITT, Face=0x23, #61, 
LG, wally WILLIAMS, Face=0x38, #63, 
RG, bob DAHL, Face=0x39, #72, 
LT, tony JONES, Face=0x32, #66, 
RT, orlando BROWN, Face=0xa7, #77, 
RE, rob BURNETT, Face=0xb1, #90, 
NT, dan FOOTMAN, Face=0xa0, #78, 
LE, anthony PLEASANT, Face=0xb7, #98, 
ROLB, carl BANKS, Face=0x9b, #58, 
RILB, pepper JOHNSON, Face=0x80, #52, 
LILB, mike CALDWELL, Face=0x98, #56, 
RCB, antonio LANGHAM, Face=0xc4, #38, 
LCB, don GRIFFIN, Face=0xa1, #29, 
FS, stevon MOORE, Face=0x45, #27, 
SS, eric TURNER, Face=0x85, #29, 
K, matt STOVER, Face=0x28, #3, 
P, tom TUPA, Face=0x9, #7, 
TEAM=oilers
QB1, chris CHANDLER, Face=0x9, #12, 
QB2, steve MCNAIR, Face=0x8b, #9, 
RB1, rodney THOMAS, Face=0xc7, #27, 
RB2, todd MCNAIR, Face=0xa4, #48, 
RB3, gary BROWN, Face=0x83, #33, 
RB4, marion BUTTS, Face=0x90, #35, 
WR1, haywood JEFFRIES, Face=0x9b, #84, 
WR2, chris SANDERS, Face=0xc7, #81, 
WR3, s. HENDRICKSON, Face=0x4f, #44, 
WR4, derek RUSSELL, Face=0xac, #86, 
TE1, frank WYCHECK, Face=0x21, #89, 
TE2, michael ROAN, Face=0x2a, #80, 
C, mark STEPNOSKI, Face=0x47, #53, 
LG, bruce MATTHEWS, Face=0x28, #74, 
RG, kevin DONNALLEY, Face=0x2c, #77, 
LT, brad HOPKINS, Face=0x44, #72, 
RT, irv EATMAN, Face=0x1e, #75, 
RE, ray CHILDRESS, Face=0xc, #79, 
NT, anthony COOK, Face=0xae, #78, 
LE, henry FORD, Face=0xc8, #92, 
ROLB, eddie ROBINSON, Face=0xa5, #55, 
RILB, micheal BARROW, Face=0xc6, #51, 
LILB, lemanski HALL, Face=0x35, #52, 
LOLB, joe BOWDEN, Face=0xa0, #58, 
RCB, cris DISHMAN, Face=0x81, #28, 
LCB, darryll LEWIS, Face=0x96, #29, 
FS, chuck CECIL, Face=0x25, #26, 
SS, blaine BISHOP, Face=0xc1, #23, 
K, al DEL GRECO, Face=0x2f, #3, 
P, rich CAMARILLO, Face=0x1b, #16, 
TEAM=steelers
QB1, neil O.DONNELL, Face=0x1d, #14, 
QB2, kordell STEWART, Face=0x91, #10, 
RB1, erric PEGRAM, Face=0xc7, #20, 
RB2, bam MORRIS, Face=0xa3, #33, 
RB3, fred MCAFEE, Face=0xa3, #25, 
RB4, john l. WILLIAMS, Face=0x91, #22, 
WR1, yancey THIPEN, Face=0xa5, #82, 
WR2, andre HASTINGS, Face=0xcd, #88, 
WR3, ernie MILLS, Face=0x96, #89, 
WR4, charles JOHNSON, Face=0x8b, #81, 
TE1, mark BRUENER, Face=0x5, #87, 
TE2, jonathan HAYES, Face=0x36, #85, 
C, dermontti DAWSON, Face=0xa8, #63, 
LG, justin STRZELCZYK, Face=0x2a, #73, 
RG, brenden STAI, Face=0xc6, #68, 
LT, john JACKSON, Face=0xa6, #65, 
RT, leon SEARCY, Face=0x32, #72, 
RE, ray SEALS, Face=0xbc, #97, 
NT, brent BUCKER, Face=0x80, #98, 
LE, jason GILDON, Face=0x93, #92, 
ROLB, greg LLOYD, Face=0x96, #95, 
RILB, levon KIRKLAND, Face=0xca, #99, 
LILB, chad BROWN, Face=0xcb, #94, 
LOLB, kevin GREENE, Face=0x4b, #91, 
RCB, rod WOODSON, Face=0x3b, #26, 
LCB, willie WILLIAMS, Face=0x8f, #27, 
FS, darren PERRY, Face=0x28, #39, 
SS, carnell LAKE, Face=0x82, #37, 
K, norm JOHNSON, Face=0x15, #9, 
P, rohn STARK, Face=0x21, #3, 
TEAM=broncos
QB1, john ELWAY, Face=0xe, #7, 
QB2, hugh MILLEN, Face=0x17, #17, 
RB1, terrell DAVIS, Face=0x83, #30, 
RB2, aaron CRAVER, Face=0x8c, #29, 
RB3, glyn MILBURN, Face=0xb2, #22, 
RB4, rod BERNSTINE, Face=0xbc, #33, 
WR1, anthony MILLER, Face=0x97, #83, 
WR2, ed MCCAFFREY, Face=0x21, #87, 
WR3, mike PRITCHARD, Face=0x8d, #81, 
WR4, rod SMITH, Face=0xb0, #80, 
TE1, shannon SHARPE, Face=0xa1, #84, 
TE2, dwayne CARSWELL, Face=0x93, #89, 
C, tom NALEN, Face=0x34, #66, 
LG, mark SCHLERETH, Face=0x33, #69, 
RG, brian HABIB, Face=0x10, #75, 
LT, gary ZIMMERMAN, Face=0xc0, #65, 
RT, b. THOMPSON, Face=0xaf, #76, 
RE, harald HASSELBACH, Face=0x43, #96, 
NT, m.d. PERRY, Face=0x88, #95, 
LE, simon FLETCHER, Face=0xa2, #73, 
ROLB, glenn CADREZ, Face=0x1b, #59, 
RILB, dante JONES, Face=0x98, #53, 
LILB, david WYMAN, Face=0x13, #92, 
LOLB, allen ALDRIDGE, Face=0xce, #57, 
RCB, ray CROCKETT, Face=0xa2, #39, 
LCB, l. WASHINGTON, Face=0x9b, #48, 
FS, tyrone BRAXTON, Face=0x25, #34, 
SS, steve ATWATER, Face=0xc1, #27, 
K, jason ELAM, Face=0x2e, #1, 
P, tom ROUEN, Face=0xd, #16, 
TEAM=chiefs
QB1, steve BONO, Face=0xf, #13, 
QB2, rich GANNON, Face=0x22, #12, 
RB1, marcus ALLEN, Face=0x8b, #32, 
RB2, kimble ANDERS, Face=0xd2, #38, 
RB3, greg HILL, Face=0x89, #22, 
RB4, tony RICHARDSON, Face=0x91, #49, 
WR1, willie DAVIS, Face=0xc4, #84, 
WR2, webster SLAUGHTER, Face=0x9e, #88, 
WR3, lake DAWSON, Face=0x85, #83, 
WR4, tamarick VANOVER, Face=0xcb, #86, 
TE1, keith CASH, Face=0x9c, #87, 
TE2, derrick WALKER, Face=0x9b, #85, 
C, tim GRUNHARD, Face=0x36, #53, 
LG, david SZOTT, Face=0x2b, #79, 
RG, will SHIELDS, Face=0x47, #68, 
LT, john ALT, Face=0x1f, #76, 
RT, ricky SIGLAR, Face=0x27, #77, 
RE, neil SMITH, Face=0xb7, #90, 
NT, dan SALEAUMUA, Face=0xb, #97, 
LE, darren MICKELL, Face=0x48, #92, 
ROLB, george JAMISON, Face=0x43, #56, 
RILB, greg MANUSKY, Face=0xc, #91, 
LILB, tracy SIMIEN, Face=0x84, #57, 
LOLB, derrick THOMAS, Face=0x8e, #58, 
RCB, dale CARTER, Face=0x86, #29, 
LCB, james HASTY, Face=0x92, #40, 
FS, brian WASHINGTON, Face=0x26, #21, 
SS, mark COLLINS, Face=0x8a, #25, 
K, lin ELLIOTT, Face=0x31, #8, 
P, louie AGUIAR, Face=0x9, #10, 
TEAM=raiders
QB1, jeff HOSTETLER, Face=0x19, #15, 
QB2, vince EVANS, Face=0xab, #11, 
RB1, harvey WILLIAMS, Face=0x9a, #22, 
RB2, napoleon KAUFMAN, Face=0x88, #26, 
RB3, derrick FENNER, Face=0x92, #44, 
RB4, eric BALL, Face=0xa6, #42, 
WR1, tim BROWN, Face=0xb0, #81, 
WR2, daryl HOBBS, Face=0x84, #80, 
WR3, raghib ISMAIL, Face=0x86, #86, 
WR4, james JETT, Face=0xd0, #82, 
TE1, kerry CASH, Face=0xc0, #88, 
TE2, andrew GLOVER, Face=0xce, #87, 
C, dan TURK, Face=0x1f, #67, 
LG, steve WISNIEWSKI, Face=0x32, #76, 
RG, kevin GOGAN, Face=0x24, #66, 
LT, robert JENKINS, Face=0xc9, #64, 
RT, greg SKREPENAK, Face=0x99, #78, 
RE, anthony SMITH, Face=0x93, #94, 
NT, jerry BALL, Face=0x82, #93, 
LE, pat SWILLING, Face=0xaa, #56, 
ROLB, rob FREDRICKSON, Face=0x27, #53, 
RILB, james FOLSTON, Face=0x96, #58, 
LILB, greg BIEKERT, Face=0x26, #54, 
LOLB, mike JONES, Face=0x8a, #52, 
RCB, terry MCDANIEL, Face=0xca, #36, 
LCB, albert LEWIS, Face=0xab, #29, 
FS, najee MUSTAFAA, Face=0x4b, #48, 
SS, eddie ANDERSON, Face=0xad, #33, 
K, jeff JAEGER, Face=0x17, #18, 
P, jeff GOSSETT, Face=0x1b, #7, 
TEAM=chargers
QB1, stan HUMPHRIES, Face=0x1f, #12, 
QB2, gale GILBERT, Face=0x31, #13, 
RB1, natrone MEANS, Face=0x9c, #20, 
RB2, alfred PUPUNU, Face=0x24, #89, 
RB3, aaron HAYDEN, Face=0xc9, #24, 
RB4, terrell FLETCHER, Face=0x9e, #41, 
WR1, tony MARTIN, Face=0xa2, #81, 
WR2, ronnie HARMON, Face=0xbc, #33, 
WR3, shawn JEFFERSON, Face=0xb0, #80, 
WR4, mark SEAY, Face=0xcb, #82, 
TE1, duane YOUNG, Face=0x20, #87, 
TE2, deems MAY, Face=0xa1, #88, 
C, courtney HALL, Face=0xad, #53, 
LG, eric MOTEN, Face=0x8f, #77, 
RG, joe COCOZZO, Face=0x1d, #68, 
LT, harry SWAYNE, Face=0x30, #72, 
RT, vaughn PARKER, Face=0xc7, #70, 
RE, shawn LEE, Face=0xa2, #98, 
NT, rueben DAVIS, Face=0xc1, #79, 
LE, leslie O.NEAL, Face=0xa2, #91, 
ROLB, lewis BUSH, Face=0xb7, #58, 
RILB, dwayne GORDON, Face=0xa3, #52, 
LILB, dennis GIBSON, Face=0x37, #57, 
LOLB, junior SEAU, Face=0x9e, #55, 
RCB, dwayne HARPER, Face=0x96, #28, 
LCB, terrance SHAW, Face=0xcb, #29, 
FS, shaun GAYLE, Face=0x47, #23, 
SS, rodney HARRISON, Face=0xc6, #37, 
K, john CARNEY, Face=0x1e, #3, 
P, darren BENNETT, Face=0x31, #2, 
TEAM=seahawks
QB1, rick MIRER, Face=0x3a, #3, 
QB2, john FRIESZ, Face=0x12, #17, 
RB1, chris WARREN, Face=0xc1, #42, 
RB2, steve BROUSSARD, Face=0xaa, #31, 
RB3, lamar SMITH, Face=0xa2, #36, 
RB4, steve SMITH, Face=0x8d, #35, 
WR1, brian BLADES, Face=0x98, #89, 
WR2, joey GALLOWAY, Face=0xb0, #84, 
WR3, robb THOMAS, Face=0x3, #86, 
WR4, ricky PROEHL, Face=0x34, #88, 
TE1, carl CRUMPLER, Face=0xc0, #87, 
TE2, christian FAURIA, Face=0x3e, #85, 
C, jim SWEENEY, Face=0x1b, #53, 
LG, matt JOYCE, Face=0x95, #77, 
RG, kevin MAWAE, Face=0x4b, #52, 
LT, james ATKINS, Face=0x2b, #74, 
RT, howard BALLARD, Face=0x32, #70, 
RE, michael SINCLAIR, Face=0xa5, #70, 
NT, sam ADAMS, Face=0x89, #95, 
LE, cortez KENNEDY, Face=0x9c, #96, 
ROLB, terry WOODEN, Face=0x4f, #90, 
RILB, joe NASH, Face=0x51, #72, 
LILB, winston MOSS, Face=0x9c, #55, 
LOLB, duane YOUNG, Face=0x21, #50, 
RCB, carlton GRAY, Face=0x96, #26, 
LCB, robert BLACKMON, Face=0x93, #25, 
FS, jay BELLAMY, Face=0x24, #20, 
SS, eugene ROBINSON, Face=0xc9, #41, 
K, todd PETERSON, Face=0x2a, #2, 
P, rick TUTEN, Face=0x36, #14, 
TEAM=redskins
QB1, gus FREROTTE, Face=0x15, #12, 
QB2, heath SHULER, Face=0x13, #5, 
RB1, terry ALLEN, Face=0xc0, #21, 
RB2, james ASHER, Face=0xc5, #84, 
RB3, brian MITCHELL, Face=0xce, #30, 
RB4, marc LOGAN, Face=0xa0, #20, 
WR1, henry ELLARD, Face=0x85, #85, 
WR2, mike WESTBROOK, Face=0xbb, #82, 
WR3, reggie BROOKS, Face=0xbf, #40, 
WR4, leslie SHEPHERD, Face=0xc1, #86, 
TE1, scott GALBRAITH, Face=0x39, #89, 
TE2, coleman BELL, Face=0x21, #87, 
C, john GESEK, Face=0x1c, #63, 
LG, ray BROWN, Face=0x38, #67, 
RG, tre JOHNSON, Face=0x2b, #77, 
LT, joe PATTON, Face=0x34, #68, 
RT, ed SIMMONS, Face=0xb5, #76, 
RE, dexter NOTTAGE, Face=0xb0, #92, 
NT, rich OWENS, Face=0x96, #96, 
LE, sterling PALMER, Face=0x97, #97, 
ROLB, ken HARVEY, Face=0xa1, #57, 
RILB, matt VANDERBEEK, Face=0x2f, #91, 
LILB, rod STEPHENS, Face=0x8e, #99, 
LOLB, marvcus PATTON, Face=0xad, #53, 
RCB, tom CARTER, Face=0xc0, #25, 
LCB, darrell GREEN, Face=0xb1, #28, 
FS, james WASHINGTON, Face=0x26, #37, 
SS, stanley RICHARD, Face=0xb0, #24, 
K, eddie MURRAY, Face=0x27, #2, 
P, matt TURK, Face=0x20, #1, 
TEAM=giants
QB1, dave BROWN, Face=0x34, #10, 
RB1, rodney HAMPTON, Face=0xb2, #27, 
RB3, herschel WALKER, Face=0xa4, #34, 
RB4, charles WAY, Face=0x96, #30, 
WR1, chris CALLOWAY, Face=0x9f, #80, 
WR2, mike SHERRARD, Face=0x85, #88, 
WR3, thomas LEWIS, Face=0xc3, #83, 
WR4, arthur MARSHALL, Face=0xc9, #81, 
TE1, aaron PIERCE, Face=0x1a, #89, 
TE2, howard CROSS, Face=0xb0, #87, 
C, lance SMITH, Face=0x1f, #65, 
LG, scott GRAGG, Face=0xaf, #66, 
RG, adam SCHREIBER, Face=0xc0, #60, 
LT, john ELLIOTT, Face=0x2b, #76, 
RT, doug RIESENBERG, Face=0x33, #72, 
RE, michael STRAHAN, Face=0x89, #92, 
NT, keith HAMILTON, Face=0x90, #75, 
LE, ray AGNEW, Face=0xc1, #99, 
ROLB, jessie ARMSTEAD, Face=0xcf, #98, 
RILB, corey MILLER, Face=0x9c, #52, 
LILB, corey WIDMER, Face=0x26, #55, 
LOLB, michael BROOKS, Face=0x95, #58, 
RCB, jason SEHORN, Face=0x4c, #31, 
LCB, thomas RANDOLPH, Face=0xb8, #27, 
FS, vencie GLENN, Face=0x56, #31, 
SS, phillippi SPARKS, Face=0x3, #20, 
K, brad DALUISO, Face=0x2e, #3, 
P, mike HORAN, Face=0x4c, #8, 
TEAM=eagles
QB1, rodney PEETE, Face=0xd0, #6, 
QB2, r. CUNNINGHAM, Face=0xab, #12, 
RB1, ricky WATTERS, Face=0xb4, #32, 
RB2, charlie GARNER, Face=0xcd, #30, 
RB3, kevin TURNER, Face=0x25, #34, 
RB4, fred MCCRARY, Face=0x85, #41, 
WR1, fred BARNETT, Face=0x86, #86, 
WR2, calvin WILLIAMS, Face=0x89, #89, 
WR3, rob CARPENTER, Face=0x2c, #81, 
WR4, kelvin MARTIN, Face=0xab, #84, 
TE1, ed WEST, Face=0xc2, #83, 
TE2, jimmie JOHNSON, Face=0x83, #88, 
C, raleigh MCKENZIE, Face=0x33, #63, 
LG, guy MCINTYRE, Face=0xb1, #62, 
RG, joe PANOS, Face=0x48, #66, 
LT, barrett BROOKS, Face=0x4b, #76, 
RT, antone DAVIS, Face=0x8a, #78, 
RE, william FULLER, Face=0x9b, #95, 
NT, andy HARMON, Face=0x2e, #91, 
LE, kevin JOHNSON, Face=0x31, #94, 
ROLB, bill ROMANOWSKI, Face=0x4f, #53, 
RILB, daniel STUBBS, Face=0xa0, #96, 
LILB, kurt GOUVEIA, Face=0x43, #54, 
LOLB, william THOMAS, Face=0xcb, #51, 
RCB, mark MCMILLIAN, Face=0xab, #29, 
LCB, bobby TAYLOR, Face=0xc6, #21, 
FS, michael ZORDICH, Face=0x46, #36, 
SS, greg JACKSON, Face=0x8b, #47, 
K, gary ANDERSON, Face=0x17, #1, 
P, tom HUTTON, Face=0x16, #4, 
TEAM=cardinals
QB1, dave KRIEG, Face=0x17, #17, 
QB2, mike BUCK, Face=0x21, #19, 
RB1, garrison HEARST, Face=0x92, #20, 
RB2, larry CENTERS, Face=0xc7, #37, 
RB3, mark HIGGS, Face=0x8a, #21, 
RB4, ryan TERRY, Face=0x4f, #24, 
WR1, frank SANDERS, Face=0xa2, #81, 
WR2, rob MOORE, Face=0xa8, #85, 
WR3, bryan ANDERSON, Face=0x4e, #87, 
WR4, anthony EDWARDS, Face=0xc9, #84, 
TE1, wendall GAINES, Face=0x32, #85, 
TE2, oscar MCBRIDE, Face=0xc0, #89, 
C, ed CUNNINGHAM, Face=0x9, #51, 
LG, duval LOVE, Face=0xb9, #67, 
RG, anthony REDMON, Face=0xbc, #61, 
LT, larry THARPE, Face=0x97, #79, 
RT, cecil GRAY, Face=0x95, #63, 
RE, clyde SIMMONS, Face=0xcd, #96, 
NT, michael BANKSTON, Face=0xa7, #90, 
LE, eric SWANN, Face=0x9a, #98, 
ROLB, terry IRVING, Face=0xc7, #56, 
RILB, eric HILL, Face=0xa1, #58, 
LILB, randy KIRK, Face=0xe, #57, 
LOLB, seth JOYNER, Face=0xb1, #59, 
RCB, patrick HUNTER, Face=0x92, #27, 
LCB, terry HOAGE, Face=0xaa, #47, 
FS, aeneas WILLIAMS, Face=0x46, #35, 
SS, andre WATERS, Face=0xcb, #46, 
K, greg DAVIS, Face=0x2e, #7, 
P, jeff FEAGLES, Face=0x13, #10, 
TEAM=cowboys
QB1, troy AIKMAN, Face=0x16, #8, 
QB2, wade WILSON, Face=0x21, #11, 
RB1, emmitt SMITH, Face=0xc6, #22, 
RB2, daryl JOHNSTON, Face=0x14, #48, 
RB3, sherman WILLIAMS, Face=0xa1, #32, 
RB4, david LANG, Face=0xa3, #39, 
WR1, kevin WILLIAMS, Face=0x96, #83, 
WR2, michael IRVIN, Face=0xa1, #88, 
WR3, cory FLEMING, Face=0x49, #81, 
WR4, billy DAVIS, Face=0x86, #86, 
TE1, jay NOVACEK, Face=0x50, #84, 
TE2, eric BJORNSON, Face=0x1e, #89, 
C, ray DONALDSON, Face=0x2c, #53, 
LG, nate NEWTON, Face=0x4b, #68, 
RG, larry ALLEN, Face=0x4c, #67, 
LT, mark TUINEI, Face=0x2f, #66, 
RT, erik WILLIAMS, Face=0xcd, #61, 
RE, tony TOLBERT, Face=0xc0, #92, 
NT, chad HENNINGS, Face=0x44, #73, 
LE, charles HALEY, Face=0xb7, #94, 
ROLB, dixon EDWARDS, Face=0xa0, #51, 
RILB, godfrey MYLES, Face=0xa4, #56, 
LILB, robert JONES, Face=0xd1, #97, 
LOLB, darrin SMITH, Face=0x8c, #55, 
RCB, deion SANDERS, Face=0xad, #21, 
